source_video,output_image,relative_image,frame_index,time_seconds,source_fps,width,height,blur_score
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000000_t000000.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000000_t000000.00s.jpg,0,0.00,30.000,1280,1024,2019.08
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000060_t000002.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000060_t000002.00s.jpg,60,2.00,30.000,1280,1024,1999.34
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000120_t000004.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000120_t000004.00s.jpg,120,4.00,30.000,1280,1024,2311.93
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000180_t000006.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000180_t000006.00s.jpg,180,6.00,30.000,1280,1024,2639.17
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000240_t000008.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000240_t000008.00s.jpg,240,8.00,30.000,1280,1024,1834.04
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000300_t000010.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000300_t000010.00s.jpg,300,10.00,30.000,1280,1024,1139.99
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000360_t000012.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000360_t000012.00s.jpg,360,12.00,30.000,1280,1024,1470.02
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000420_t000014.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000420_t000014.00s.jpg,420,14.00,30.000,1280,1024,1568.78
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000480_t000016.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000480_t000016.00s.jpg,480,16.00,30.000,1280,1024,1445.43
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000540_t000018.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000540_t000018.00s.jpg,540,18.00,30.000,1280,1024,1520.16
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000600_t000020.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000600_t000020.00s.jpg,600,20.00,30.000,1280,1024,1595.40
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000660_t000022.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000660_t000022.00s.jpg,660,22.00,30.000,1280,1024,1706.11
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000720_t000024.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000720_t000024.00s.jpg,720,24.00,30.000,1280,1024,1701.68
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000780_t000026.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000780_t000026.00s.jpg,780,26.00,30.000,1280,1024,1647.40
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000840_t000028.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000840_t000028.00s.jpg,840,28.00,30.000,1280,1024,1496.47
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000900_t000030.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000900_t000030.00s.jpg,900,30.00,30.000,1280,1024,855.71
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000960_t000032.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f000960_t000032.00s.jpg,960,32.00,30.000,1280,1024,1956.21
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001020_t000034.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001020_t000034.00s.jpg,1020,34.00,30.000,1280,1024,2662.78
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001080_t000036.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001080_t000036.00s.jpg,1080,36.00,30.000,1280,1024,2054.69
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001140_t000038.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001140_t000038.00s.jpg,1140,38.00,30.000,1280,1024,1716.81
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001200_t000040.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001200_t000040.00s.jpg,1200,40.00,30.000,1280,1024,2165.65
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001260_t000042.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001260_t000042.00s.jpg,1260,42.00,30.000,1280,1024,3068.83
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001320_t000044.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001320_t000044.00s.jpg,1320,44.00,30.000,1280,1024,3065.05
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001560_t000052.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001560_t000052.00s.jpg,1560,52.00,30.000,1280,1024,2467.84
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001620_t000054.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001620_t000054.00s.jpg,1620,54.00,30.000,1280,1024,2090.82
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001680_t000056.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001680_t000056.00s.jpg,1680,56.00,30.000,1280,1024,506.67
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001740_t000058.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001740_t000058.00s.jpg,1740,58.00,30.000,1280,1024,1536.94
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001800_t000060.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001800_t000060.00s.jpg,1800,60.00,30.000,1280,1024,764.06
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001860_t000062.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001860_t000062.00s.jpg,1860,62.00,30.000,1280,1024,2597.65
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001920_t000064.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001920_t000064.00s.jpg,1920,64.00,30.000,1280,1024,2946.42
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001980_t000066.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f001980_t000066.00s.jpg,1980,66.00,30.000,1280,1024,651.14
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002040_t000068.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002040_t000068.00s.jpg,2040,68.00,30.000,1280,1024,3797.12
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002100_t000070.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002100_t000070.00s.jpg,2100,70.00,30.000,1280,1024,1469.44
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002160_t000072.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002160_t000072.00s.jpg,2160,72.00,30.000,1280,1024,7213.60
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002280_t000076.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002280_t000076.00s.jpg,2280,76.00,30.000,1280,1024,7295.62
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002460_t000082.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002460_t000082.00s.jpg,2460,82.00,30.000,1280,1024,4672.55
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002520_t000084.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002520_t000084.00s.jpg,2520,84.00,30.000,1280,1024,6951.75
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002640_t000088.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002640_t000088.00s.jpg,2640,88.00,30.000,1280,1024,6753.28
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002760_t000092.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002760_t000092.00s.jpg,2760,92.00,30.000,1280,1024,1750.08
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002820_t000094.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002820_t000094.00s.jpg,2820,94.00,30.000,1280,1024,5682.91
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002940_t000098.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f002940_t000098.00s.jpg,2940,98.00,30.000,1280,1024,4192.29
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003000_t000100.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003000_t000100.00s.jpg,3000,100.00,30.000,1280,1024,5197.80
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003060_t000102.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003060_t000102.00s.jpg,3060,102.00,30.000,1280,1024,778.25
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003120_t000104.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003120_t000104.00s.jpg,3120,104.00,30.000,1280,1024,699.38
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003180_t000106.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003180_t000106.00s.jpg,3180,106.00,30.000,1280,1024,685.93
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003240_t000108.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003240_t000108.00s.jpg,3240,108.00,30.000,1280,1024,744.87
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003300_t000110.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003300_t000110.00s.jpg,3300,110.00,30.000,1280,1024,766.48
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003480_t000116.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003480_t000116.00s.jpg,3480,116.00,30.000,1280,1024,947.85
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003540_t000118.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003540_t000118.00s.jpg,3540,118.00,30.000,1280,1024,888.06
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003600_t000120.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003600_t000120.00s.jpg,3600,120.00,30.000,1280,1024,1053.99
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003720_t000124.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003720_t000124.00s.jpg,3720,124.00,30.000,1280,1024,1043.72
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003780_t000126.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003780_t000126.00s.jpg,3780,126.00,30.000,1280,1024,1053.09
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003840_t000128.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003840_t000128.00s.jpg,3840,128.00,30.000,1280,1024,1741.47
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003900_t000130.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003900_t000130.00s.jpg,3900,130.00,30.000,1280,1024,865.18
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003960_t000132.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f003960_t000132.00s.jpg,3960,132.00,30.000,1280,1024,1481.43
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004020_t000134.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004020_t000134.00s.jpg,4020,134.00,30.000,1280,1024,749.62
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004080_t000136.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004080_t000136.00s.jpg,4080,136.00,30.000,1280,1024,749.89
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004140_t000138.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004140_t000138.00s.jpg,4140,138.00,30.000,1280,1024,761.21
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004200_t000140.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004200_t000140.00s.jpg,4200,140.00,30.000,1280,1024,1034.49
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004260_t000142.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004260_t000142.00s.jpg,4260,142.00,30.000,1280,1024,835.38
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004320_t000144.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004320_t000144.00s.jpg,4320,144.00,30.000,1280,1024,918.43
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004380_t000146.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004380_t000146.00s.jpg,4380,146.00,30.000,1280,1024,1182.04
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004440_t000148.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004440_t000148.00s.jpg,4440,148.00,30.000,1280,1024,738.73
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004500_t000150.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004500_t000150.00s.jpg,4500,150.00,30.000,1280,1024,753.52
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004560_t000152.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004560_t000152.00s.jpg,4560,152.00,30.000,1280,1024,1007.13
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004620_t000154.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004620_t000154.00s.jpg,4620,154.00,30.000,1280,1024,1014.27
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004680_t000156.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004680_t000156.00s.jpg,4680,156.00,30.000,1280,1024,767.71
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004740_t000158.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004740_t000158.00s.jpg,4740,158.00,30.000,1280,1024,793.86
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004800_t000160.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004800_t000160.00s.jpg,4800,160.00,30.000,1280,1024,742.64
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004860_t000162.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004860_t000162.00s.jpg,4860,162.00,30.000,1280,1024,823.42
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004920_t000164.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004920_t000164.00s.jpg,4920,164.00,30.000,1280,1024,822.55
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004980_t000166.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f004980_t000166.00s.jpg,4980,166.00,30.000,1280,1024,771.79
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005040_t000168.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005040_t000168.00s.jpg,5040,168.00,30.000,1280,1024,838.17
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005100_t000170.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005100_t000170.00s.jpg,5100,170.00,30.000,1280,1024,983.04
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005160_t000172.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005160_t000172.00s.jpg,5160,172.00,30.000,1280,1024,2147.82
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005220_t000174.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005220_t000174.00s.jpg,5220,174.00,30.000,1280,1024,1336.82
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005340_t000178.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005340_t000178.00s.jpg,5340,178.00,30.000,1280,1024,733.39
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005400_t000180.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f005400_t000180.00s.jpg,5400,180.00,30.000,1280,1024,708.08
