source_video,output_image,relative_image,frame_index,time_seconds,source_fps,width,height,blur_score
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012060_t000402.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012060_t000402.00s.jpg,12060,402.00,30.000,1280,1024,708.19
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012120_t000404.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012120_t000404.00s.jpg,12120,404.00,30.000,1280,1024,704.57
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012180_t000406.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012180_t000406.00s.jpg,12180,406.00,30.000,1280,1024,734.43
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012300_t000410.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012300_t000410.00s.jpg,12300,410.00,30.000,1280,1024,752.35
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012360_t000412.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012360_t000412.00s.jpg,12360,412.00,30.000,1280,1024,5558.14
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012480_t000416.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012480_t000416.00s.jpg,12480,416.00,30.000,1280,1024,1004.91
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012540_t000418.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012540_t000418.00s.jpg,12540,418.00,30.000,1280,1024,5060.83
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012600_t000420.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012600_t000420.00s.jpg,12600,420.00,30.000,1280,1024,2169.44
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012720_t000424.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012720_t000424.00s.jpg,12720,424.00,30.000,1280,1024,858.26
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012780_t000426.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012780_t000426.00s.jpg,12780,426.00,30.000,1280,1024,750.51
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012840_t000428.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012840_t000428.00s.jpg,12840,428.00,30.000,1280,1024,697.30
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012900_t000430.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012900_t000430.00s.jpg,12900,430.00,30.000,1280,1024,946.77
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012960_t000432.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f012960_t000432.00s.jpg,12960,432.00,30.000,1280,1024,2133.98
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013020_t000434.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013020_t000434.00s.jpg,13020,434.00,30.000,1280,1024,2144.19
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013080_t000436.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013080_t000436.00s.jpg,13080,436.00,30.000,1280,1024,980.91
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013140_t000438.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013140_t000438.00s.jpg,13140,438.00,30.000,1280,1024,761.31
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013320_t000444.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013320_t000444.00s.jpg,13320,444.00,30.000,1280,1024,760.47
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013380_t000446.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013380_t000446.00s.jpg,13380,446.00,30.000,1280,1024,757.03
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013440_t000448.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013440_t000448.00s.jpg,13440,448.00,30.000,1280,1024,760.93
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013500_t000450.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013500_t000450.00s.jpg,13500,450.00,30.000,1280,1024,758.70
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013560_t000452.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013560_t000452.00s.jpg,13560,452.00,30.000,1280,1024,702.65
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013620_t000454.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013620_t000454.00s.jpg,13620,454.00,30.000,1280,1024,733.40
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013680_t000456.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013680_t000456.00s.jpg,13680,456.00,30.000,1280,1024,756.03
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013740_t000458.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013740_t000458.00s.jpg,13740,458.00,30.000,1280,1024,742.79
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013800_t000460.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013800_t000460.00s.jpg,13800,460.00,30.000,1280,1024,696.01
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013860_t000462.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013860_t000462.00s.jpg,13860,462.00,30.000,1280,1024,852.00
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013920_t000464.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013920_t000464.00s.jpg,13920,464.00,30.000,1280,1024,1023.23
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013980_t000466.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f013980_t000466.00s.jpg,13980,466.00,30.000,1280,1024,786.63
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014040_t000468.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014040_t000468.00s.jpg,14040,468.00,30.000,1280,1024,769.29
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014100_t000470.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014100_t000470.00s.jpg,14100,470.00,30.000,1280,1024,803.45
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014160_t000472.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014160_t000472.00s.jpg,14160,472.00,30.000,1280,1024,845.38
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014220_t000474.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014220_t000474.00s.jpg,14220,474.00,30.000,1280,1024,759.01
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014280_t000476.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014280_t000476.00s.jpg,14280,476.00,30.000,1280,1024,704.42
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014340_t000478.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014340_t000478.00s.jpg,14340,478.00,30.000,1280,1024,847.97
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014400_t000480.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014400_t000480.00s.jpg,14400,480.00,30.000,1280,1024,811.63
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014460_t000482.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014460_t000482.00s.jpg,14460,482.00,30.000,1280,1024,842.60
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014520_t000484.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014520_t000484.00s.jpg,14520,484.00,30.000,1280,1024,705.81
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014580_t000486.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014580_t000486.00s.jpg,14580,486.00,30.000,1280,1024,890.94
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014640_t000488.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014640_t000488.00s.jpg,14640,488.00,30.000,1280,1024,903.93
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014700_t000490.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014700_t000490.00s.jpg,14700,490.00,30.000,1280,1024,919.20
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014760_t000492.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014760_t000492.00s.jpg,14760,492.00,30.000,1280,1024,820.34
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014820_t000494.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014820_t000494.00s.jpg,14820,494.00,30.000,1280,1024,807.32
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014880_t000496.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014880_t000496.00s.jpg,14880,496.00,30.000,1280,1024,843.26
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014940_t000498.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f014940_t000498.00s.jpg,14940,498.00,30.000,1280,1024,871.65
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015000_t000500.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015000_t000500.00s.jpg,15000,500.00,30.000,1280,1024,868.81
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015060_t000502.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015060_t000502.00s.jpg,15060,502.00,30.000,1280,1024,861.18
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015120_t000504.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015120_t000504.00s.jpg,15120,504.00,30.000,1280,1024,880.12
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015180_t000506.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015180_t000506.00s.jpg,15180,506.00,30.000,1280,1024,875.46
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015240_t000508.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015240_t000508.00s.jpg,15240,508.00,30.000,1280,1024,879.51
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015300_t000510.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015300_t000510.00s.jpg,15300,510.00,30.000,1280,1024,879.36
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015360_t000512.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015360_t000512.00s.jpg,15360,512.00,30.000,1280,1024,877.25
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015420_t000514.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015420_t000514.00s.jpg,15420,514.00,30.000,1280,1024,598.80
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015480_t000516.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015480_t000516.00s.jpg,15480,516.00,30.000,1280,1024,832.83
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015540_t000518.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015540_t000518.00s.jpg,15540,518.00,30.000,1280,1024,836.87
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015600_t000520.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015600_t000520.00s.jpg,15600,520.00,30.000,1280,1024,4963.80
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015660_t000522.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015660_t000522.00s.jpg,15660,522.00,30.000,1280,1024,1951.81
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015720_t000524.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015720_t000524.00s.jpg,15720,524.00,30.000,1280,1024,2745.67
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015840_t000528.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015840_t000528.00s.jpg,15840,528.00,30.000,1280,1024,3518.11
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015900_t000530.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015900_t000530.00s.jpg,15900,530.00,30.000,1280,1024,1677.48
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015960_t000532.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f015960_t000532.00s.jpg,15960,532.00,30.000,1280,1024,1286.56
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016020_t000534.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016020_t000534.00s.jpg,16020,534.00,30.000,1280,1024,1067.44
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016080_t000536.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016080_t000536.00s.jpg,16080,536.00,30.000,1280,1024,1403.10
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016140_t000538.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016140_t000538.00s.jpg,16140,538.00,30.000,1280,1024,1947.47
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016260_t000542.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016260_t000542.00s.jpg,16260,542.00,30.000,1280,1024,1887.18
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016320_t000544.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016320_t000544.00s.jpg,16320,544.00,30.000,1280,1024,1743.15
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016440_t000548.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016440_t000548.00s.jpg,16440,548.00,30.000,1280,1024,1767.82
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016500_t000550.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016500_t000550.00s.jpg,16500,550.00,30.000,1280,1024,901.02
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016620_t000554.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016620_t000554.00s.jpg,16620,554.00,30.000,1280,1024,880.66
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016680_t000556.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016680_t000556.00s.jpg,16680,556.00,30.000,1280,1024,882.11
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016740_t000558.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016740_t000558.00s.jpg,16740,558.00,30.000,1280,1024,1158.84
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016800_t000560.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016800_t000560.00s.jpg,16800,560.00,30.000,1280,1024,1268.72
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016860_t000562.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016860_t000562.00s.jpg,16860,562.00,30.000,1280,1024,1268.60
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016920_t000564.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016920_t000564.00s.jpg,16920,564.00,30.000,1280,1024,1290.40
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016980_t000566.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f016980_t000566.00s.jpg,16980,566.00,30.000,1280,1024,905.12
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017040_t000568.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017040_t000568.00s.jpg,17040,568.00,30.000,1280,1024,614.89
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017100_t000570.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017100_t000570.00s.jpg,17100,570.00,30.000,1280,1024,613.06
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017160_t000572.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017160_t000572.00s.jpg,17160,572.00,30.000,1280,1024,614.08
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017220_t000574.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017220_t000574.00s.jpg,17220,574.00,30.000,1280,1024,652.01
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017280_t000576.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017280_t000576.00s.jpg,17280,576.00,30.000,1280,1024,659.57
