source_video,output_image,relative_image,frame_index,time_seconds,source_fps,width,height,blur_score
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017340_t000578.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017340_t000578.00s.jpg,17340,578.00,30.000,1280,1024,636.96
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017400_t000580.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017400_t000580.00s.jpg,17400,580.00,30.000,1280,1024,636.67
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017460_t000582.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017460_t000582.00s.jpg,17460,582.00,30.000,1280,1024,652.42
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017520_t000584.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017520_t000584.00s.jpg,17520,584.00,30.000,1280,1024,643.80
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017580_t000586.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017580_t000586.00s.jpg,17580,586.00,30.000,1280,1024,642.80
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017640_t000588.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017640_t000588.00s.jpg,17640,588.00,30.000,1280,1024,653.19
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017760_t000592.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017760_t000592.00s.jpg,17760,592.00,30.000,1280,1024,639.52
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017820_t000594.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017820_t000594.00s.jpg,17820,594.00,30.000,1280,1024,632.10
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017880_t000596.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017880_t000596.00s.jpg,17880,596.00,30.000,1280,1024,655.97
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017940_t000598.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f017940_t000598.00s.jpg,17940,598.00,30.000,1280,1024,652.89
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018000_t000600.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018000_t000600.00s.jpg,18000,600.00,30.000,1280,1024,605.26
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018060_t000602.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018060_t000602.00s.jpg,18060,602.00,30.000,1280,1024,649.14
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018120_t000604.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018120_t000604.00s.jpg,18120,604.00,30.000,1280,1024,656.26
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018180_t000606.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018180_t000606.00s.jpg,18180,606.00,30.000,1280,1024,653.84
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018240_t000608.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018240_t000608.00s.jpg,18240,608.00,30.000,1280,1024,659.84
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018420_t000614.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018420_t000614.00s.jpg,18420,614.00,30.000,1280,1024,681.06
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018600_t000620.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018600_t000620.00s.jpg,18600,620.00,30.000,1280,1024,877.07
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018660_t000622.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018660_t000622.00s.jpg,18660,622.00,30.000,1280,1024,724.64
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018720_t000624.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018720_t000624.00s.jpg,18720,624.00,30.000,1280,1024,722.31
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018780_t000626.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018780_t000626.00s.jpg,18780,626.00,30.000,1280,1024,727.94
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018840_t000628.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018840_t000628.00s.jpg,18840,628.00,30.000,1280,1024,939.87
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018900_t000630.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f018900_t000630.00s.jpg,18900,630.00,30.000,1280,1024,1221.09
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019020_t000634.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019020_t000634.00s.jpg,19020,634.00,30.000,1280,1024,1236.68
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019200_t000640.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019200_t000640.00s.jpg,19200,640.00,30.000,1280,1024,1214.33
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019260_t000642.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019260_t000642.00s.jpg,19260,642.00,30.000,1280,1024,1225.78
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019320_t000644.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019320_t000644.00s.jpg,19320,644.00,30.000,1280,1024,763.47
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019380_t000646.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019380_t000646.00s.jpg,19380,646.00,30.000,1280,1024,745.14
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019440_t000648.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019440_t000648.00s.jpg,19440,648.00,30.000,1280,1024,739.94
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019500_t000650.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019500_t000650.00s.jpg,19500,650.00,30.000,1280,1024,738.12
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019560_t000652.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019560_t000652.00s.jpg,19560,652.00,30.000,1280,1024,733.22
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019620_t000654.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019620_t000654.00s.jpg,19620,654.00,30.000,1280,1024,733.24
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019680_t000656.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019680_t000656.00s.jpg,19680,656.00,30.000,1280,1024,726.25
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019740_t000658.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019740_t000658.00s.jpg,19740,658.00,30.000,1280,1024,729.96
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019800_t000660.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019800_t000660.00s.jpg,19800,660.00,30.000,1280,1024,725.38
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019860_t000662.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019860_t000662.00s.jpg,19860,662.00,30.000,1280,1024,721.41
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019920_t000664.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019920_t000664.00s.jpg,19920,664.00,30.000,1280,1024,615.13
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019980_t000666.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f019980_t000666.00s.jpg,19980,666.00,30.000,1280,1024,624.69
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020040_t000668.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020040_t000668.00s.jpg,20040,668.00,30.000,1280,1024,625.96
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020100_t000670.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020100_t000670.00s.jpg,20100,670.00,30.000,1280,1024,625.08
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020160_t000672.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020160_t000672.00s.jpg,20160,672.00,30.000,1280,1024,622.11
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020220_t000674.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020220_t000674.00s.jpg,20220,674.00,30.000,1280,1024,623.31
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020280_t000676.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020280_t000676.00s.jpg,20280,676.00,30.000,1280,1024,624.10
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020340_t000678.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020340_t000678.00s.jpg,20340,678.00,30.000,1280,1024,623.51
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020400_t000680.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020400_t000680.00s.jpg,20400,680.00,30.000,1280,1024,622.81
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020460_t000682.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020460_t000682.00s.jpg,20460,682.00,30.000,1280,1024,627.54
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020520_t000684.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020520_t000684.00s.jpg,20520,684.00,30.000,1280,1024,618.49
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020580_t000686.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020580_t000686.00s.jpg,20580,686.00,30.000,1280,1024,627.51
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020640_t000688.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020640_t000688.00s.jpg,20640,688.00,30.000,1280,1024,631.06
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020700_t000690.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020700_t000690.00s.jpg,20700,690.00,30.000,1280,1024,630.10
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020760_t000692.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020760_t000692.00s.jpg,20760,692.00,30.000,1280,1024,625.80
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020820_t000694.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020820_t000694.00s.jpg,20820,694.00,30.000,1280,1024,624.60
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020880_t000696.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020880_t000696.00s.jpg,20880,696.00,30.000,1280,1024,629.41
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020940_t000698.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f020940_t000698.00s.jpg,20940,698.00,30.000,1280,1024,628.56
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021000_t000700.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021000_t000700.00s.jpg,21000,700.00,30.000,1280,1024,631.78
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021060_t000702.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021060_t000702.00s.jpg,21060,702.00,30.000,1280,1024,625.89
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021120_t000704.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021120_t000704.00s.jpg,21120,704.00,30.000,1280,1024,628.52
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021180_t000706.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021180_t000706.00s.jpg,21180,706.00,30.000,1280,1024,630.55
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021240_t000708.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021240_t000708.00s.jpg,21240,708.00,30.000,1280,1024,632.95
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021300_t000710.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021300_t000710.00s.jpg,21300,710.00,30.000,1280,1024,629.95
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021360_t000712.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021360_t000712.00s.jpg,21360,712.00,30.000,1280,1024,628.06
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021420_t000714.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021420_t000714.00s.jpg,21420,714.00,30.000,1280,1024,633.24
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021480_t000716.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021480_t000716.00s.jpg,21480,716.00,30.000,1280,1024,619.86
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021540_t000718.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021540_t000718.00s.jpg,21540,718.00,30.000,1280,1024,642.70
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021600_t000720.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021600_t000720.00s.jpg,21600,720.00,30.000,1280,1024,646.04
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021660_t000722.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021660_t000722.00s.jpg,21660,722.00,30.000,1280,1024,624.09
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021720_t000724.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021720_t000724.00s.jpg,21720,724.00,30.000,1280,1024,627.81
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021780_t000726.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021780_t000726.00s.jpg,21780,726.00,30.000,1280,1024,624.55
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021840_t000728.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021840_t000728.00s.jpg,21840,728.00,30.000,1280,1024,697.13
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021900_t000730.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021900_t000730.00s.jpg,21900,730.00,30.000,1280,1024,628.10
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021960_t000732.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f021960_t000732.00s.jpg,21960,732.00,30.000,1280,1024,621.43
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022020_t000734.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022020_t000734.00s.jpg,22020,734.00,30.000,1280,1024,621.47
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022080_t000736.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022080_t000736.00s.jpg,22080,736.00,30.000,1280,1024,622.06
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022140_t000738.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022140_t000738.00s.jpg,22140,738.00,30.000,1280,1024,630.71
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022200_t000740.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022200_t000740.00s.jpg,22200,740.00,30.000,1280,1024,619.44
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022260_t000742.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022260_t000742.00s.jpg,22260,742.00,30.000,1280,1024,616.71
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022320_t000744.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022320_t000744.00s.jpg,22320,744.00,30.000,1280,1024,618.77
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022380_t000746.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022380_t000746.00s.jpg,22380,746.00,30.000,1280,1024,691.86
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022440_t000748.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022440_t000748.00s.jpg,22440,748.00,30.000,1280,1024,651.43
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022560_t000752.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022560_t000752.00s.jpg,22560,752.00,30.000,1280,1024,649.17
videoTermal\DJI_20260326174236_0001_T.MP4,smoke_dataset\data\frames_thermal_batch_01\DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022680_t000756.00s.jpg,DJI_20260326174236_0001_T\DJI_20260326174236_0001_T_f022680_t000756.00s.jpg,22680,756.00,30.000,1280,1024,646.76
